11,845,785,3033,3
21,839,205,4743,6
22,839,205,598,22
23,839,205,4189,1
31,413,324,4744,6
41,30,692,4969,4
51,86,378,4910,5
52,86,378,2398,17
61,803,243,1276,24
62,803,243,4009,9
71,99,47,3282,10
81,380,707,1119,12
91,858,862,2355,5
92,858,862,3728,22
93,858,862,4525,23
101,185,602,2471,9
111,966,530,188,22
121,273,482,686,18
122,273,482,2167,23
123,273,482,4540,19
131,684,151,2360,11
132,684,151,2755,9
133,684,151,3700,23
141,498,773,3627,5
142,498,773,1739,15
151,290,337,2810,23
152,290,337,1806,17
161,183,569,2164,11
171,113,634,105,3
181,590,218,1588,2
182,590,218,4091,2
191,182,894,708,11
192,182,894,2828,15
193,182,894,684,14
201,776,411,2343,14
202,776,411,1310,2
211,768,306,2378,3
212,768,306,638,23
221,819,54,1055,17
231,525,21,1798,18
241,848,238,762,5
251,127,255,4793,24
252,127,255,253,3
261,197,13,4483,15
262,197,13,909,23
271,867,370,2498,12
281,662,615,4045,24
282,662,615,339,24
283,662,615,2619,8
291,308,638,2224,3
292,308,638,2001,8
301,307,204,4493,23
302,307,204,3880,7
303,307,204,2564,19
311,280,473,4609,3
321,923,546,3198,6
331,142,866,3035,6
332,142,866,2701,22
333,142,866,2389,22
341,221,245,4573,3
342,221,245,3951,3
343,221,245,4444,6
351,203,965,4433,14
352,203,965,290,11
353,203,965,414,24
361,617,133,3960,20
362,617,133,2725,8
363,617,133,1301,3
371,492,699,4908,8
372,492,699,286,14
373,492,699,4940,8
381,927,206,3021,10
382,927,206,4369,22
391,788,828,4470,19
392,788,828,4638,4
401,422,849,1621,7
402,422,849,1799,16
403,422,849,4509,11
411,940,878,4929,21
412,940,878,2606,12
421,23,601,84,14
422,23,601,2546,24
431,428,911,3685,1
441,158,721,1158,10
442,158,721,4534,22
443,158,721,654,17
451,650,940,674,10
452,650,940,1757,8
461,598,410,2739,8
462,598,410,1792,12
471,869,436,4156,9
472,869,436,4660,15
473,869,436,789,20
481,377,900,3445,22
482,377,900,1923,3
483,377,900,241,23
491,841,167,3529,13
