11,190,777,1248,8
21,869,19,816,10
22,869,19,2506,8
23,869,19,4201,14
31,580,694,2850,21
32,580,694,4131,24
33,580,694,1525,10
41,140,528,1205,15
42,140,528,2219,24
43,140,528,1101,19
51,825,454,193,13
61,595,312,4949,20
62,595,312,2112,6
63,595,312,1180,1
71,564,399,999,19
72,564,399,4557,11
73,564,399,2511,18
81,399,706,1295,5
82,399,706,4668,18
83,399,706,1117,10
91,476,349,4599,5
92,476,349,102,18
93,476,349,4399,3
101,522,586,1198,15
102,522,586,4622,8
103,522,586,2906,17
111,941,832,2381,2
112,941,832,4692,7
121,948,921,4996,2
122,948,921,450,23
123,948,921,4918,23
131,735,889,3290,1
132,735,889,2097,15
133,735,889,4210,10
141,970,429,4774,19
142,970,429,914,4
143,970,429,2523,6
151,599,783,3030,14
161,132,809,1576,19
162,132,809,2657,17
171,539,925,3118,23
172,539,925,1537,5
181,940,725,4859,15
182,940,725,3666,11
191,751,260,3517,23
201,460,925,4209,3
202,460,925,2568,21
211,843,196,2708,23
212,843,196,1064,17
213,843,196,4570,19
221,751,770,2029,23
222,751,770,1597,10
223,751,770,1628,10
231,25,501,1003,1
232,25,501,4847,18
241,304,671,2991,22
251,293,870,2734,13
252,293,870,2112,2
253,293,870,4499,2
261,90,17,2108,18
271,135,601,2588,3
272,135,601,976,24
281,953,266,3034,2
282,953,266,2575,11
283,953,266,4453,9
291,374,411,2408,21
292,374,411,4361,18
301,442,823,1774,13
311,341,281,2529,12
321,254,555,1737,13
322,254,555,4018,15
331,100,826,116,8
332,100,826,1068,23
341,453,240,3874,6
342,453,240,2233,15
351,276,805,2787,13
352,276,805,1842,12
361,10,115,1986,22
362,10,115,137,23
363,10,115,4869,9
371,402,548,2577,9
372,402,548,1660,11
381,648,945,3618,10
391,603,204,2042,17
392,603,204,3788,4
401,760,578,467,17
402,760,578,1159,3
403,760,578,1411,2
411,183,824,3873,16
412,183,824,4629,2
421,936,668,3495,20
422,936,668,1460,16
431,168,7,4926,20
432,168,7,1263,19
433,168,7,493,20
441,31,192,4702,14
442,31,192,4924,14
443,31,192,1631,19
451,557,720,1911,21
452,557,720,2708,24
453,557,720,4711,22
461,575,392,3409,9
471,281,186,1138,23
472,281,186,3047,8
481,667,327,4190,22
491,632,790,1140,16
501,437,574,2550,13
502,437,574,2168,6
511,369,566,3695,24
521,443,95,2819,22
531,862,865,4294,19
532,862,865,2562,21
533,862,865,2586,7
541,41,350,1037,18
542,41,350,3636,21
551,380,147,4489,7
552,380,147,220,8
553,380,147,4908,22
561,510,440,4480,13
571,341,87,3518,2
572,341,87,4745,17
581,916,88,628,10
582,916,88,1423,3
591,22,541,3471,13
592,22,541,3009,18
593,22,541,1460,5
601,686,277,541,11
611,785,5,852,11
621,764,998,2532,11
622,764,998,1794,24
631,733,240,3651,15
632,733,240,4384,5
641,825,53,4865,23
642,825,53,608,14
643,825,53,4104,24
651,280,102,2698,11
652,280,102,3708,20
653,280,102,1676,9
661,410,227,1683,16
662,410,227,3979,24
671,12,791,2948,19
672,12,791,1370,6
681,163,623,4743,3
691,19,760,964,17
692,19,760,3503,22
693,19,760,4947,5
701,25,210,4235,13
702,25,210,2706,16
711,954,588,964,20
712,954,588,4022,3
713,954,588,3267,14
721,407,19,4297,11
731,728,525,217,4
741,376,694,2553,8
742,376,694,1862,24
743,376,694,2056,12
751,771,690,4429,23
752,771,690,3809,9
761,672,723,3310,5
762,672,723,2729,5
771,371,477,563,15
772,371,477,2960,14
781,103,961,1883,8
782,103,961,1188,23
783,103,961,595,10
791,812,16,3911,16
801,5,468,2654,7
802,5,468,3838,3
803,5,468,2344,23
811,577,295,1044,21
812,577,295,1299,21
813,577,295,3278,7
821,460,196,1528,19
822,460,196,578,17
831,484,264,2028,19
841,653,537,1095,20
842,653,537,4143,6
851,879,208,2391,2
861,195,80,4353,9
862,195,80,4167,4
871,581,121,2325,17
872,581,121,3060,23
881,582,250,3769,20
882,582,250,3632,19
891,650,556,296,2
901,808,11,1000,10
902,808,11,4909,3
903,808,11,963,22
911,109,123,2829,9
912,109,123,3760,22
913,109,123,2138,12
921,123,515,3095,2
922,123,515,4465,11
931,756,976,3178,9
941,779,941,4562,1
942,779,941,3276,17
943,779,941,4277,24
951,700,598,947,23
961,293,883,1967,1
962,293,883,2668,1
971,490,8,423,24
972,490,8,3354,7
981,197,30,3363,3
982,197,30,2535,3
991,973,684,3813,8
992,973,684,126,20
1001,827,416,4906,23
1002,827,416,4780,19
1011,103,40,3782,24
1021,353,919,2963,6
1022,353,919,1443,21
1031,490,429,3983,24
1032,490,429,4455,14
1041,180,151,3276,24
1051,119,751,4778,7
1061,670,158,3117,1
1071,433,585,4910,17
1072,433,585,3621,12
1081,111,391,4642,20
1082,111,391,3473,5
1091,266,437,3705,22
1101,4,305,2347,4
1102,4,305,2924,23
1103,4,305,365,15
1111,886,87,1053,18
1112,886,87,3001,8
1121,798,701,2258,10
1122,798,701,608,9
1131,255,401,3824,14
1132,255,401,3038,4
1141,554,116,2010,6
1151,303,540,1768,14
1152,303,540,4322,24
1161,839,34,4255,11
1162,839,34,3820,6
1171,320,580,4669,15
1172,320,580,3907,2
1173,320,580,4169,6
1181,679,750,2711,4
1182,679,750,3368,24
1183,679,750,3576,24
1191,832,88,4022,9
1192,832,88,3359,14
1193,832,88,2928,11
1201,747,314,3411,23
1202,747,314,507,17
1203,747,314,2422,24
1211,692,922,2756,21
1212,692,922,1668,13
1221,854,229,286,9
1222,854,229,2873,8
1223,854,229,4221,17
1231,853,701,466,16
1232,853,701,1161,23
1241,998,355,4573,14
1242,998,355,431,20
1251,843,811,2831,21
1252,843,811,1414,11
1261,233,411,2368,18
1262,233,411,1017,7
1263,233,411,4667,23
1271,845,590,2376,3
1281,166,309,1953,12
1291,827,268,4929,12
1292,827,268,2855,14
1301,73,239,818,21
1302,73,239,1969,4
1311,197,727,539,4
1312,197,727,3651,1
1313,197,727,3467,6
1321,606,907,4548,16
1322,606,907,741,19
1331,576,108,2509,6
1341,192,150,1760,11
